segment,object_code,object_name,country,parameter,date,value,source_file
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-05,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-06,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-07,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-08,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-09,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-10,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-11,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-12,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-14,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-15,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-16,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-17,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-18,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-19,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-20,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-21,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-22,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-23,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-24,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-25,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-26,0.0,октябрь 2022.xlsx
BahriTojik–Shardara,Dustlik_canal,Канал Дустлик,Kazakhstan,discharge,2022-10-27,0.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-01,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-02,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-03,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-04,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-05,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-06,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-07,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-08,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-09,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-10,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-11,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-12,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-14,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-15,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-16,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-17,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-18,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-19,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-20,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-21,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-22,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-23,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-24,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-25,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-26,5.0,октябрь 2022.xlsx
FarhadDam,Farhad_release,Сброс с Фархадской плотины,all,discharge,2022-10-27,5.0,октябрь 2022.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-01,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-02,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-03,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-04,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-05,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-06,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-07,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-08,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-09,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-10,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-11,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-12,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-13,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-14,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-15,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-16,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-17,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-18,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-19,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-20,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-21,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-22,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-23,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-24,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-25,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-26,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-27,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-28,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-29,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-30,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,all,discharge,2023-10-31,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-01,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-02,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-03,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-04,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-05,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-06,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-07,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-08,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-09,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-10,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-11,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-12,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-13,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-14,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-15,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-16,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-17,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-18,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-19,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-20,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-21,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-22,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-23,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-24,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-25,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-26,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-27,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-28,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-29,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-30,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Uzbekistan,discharge,2023-10-31,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-01,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-02,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-03,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-04,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-05,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-06,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-07,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-08,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-09,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-10,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-11,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-12,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-13,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-14,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-15,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-16,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-17,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-18,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-19,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-20,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-21,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-22,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-23,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-24,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-25,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-26,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-27,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-28,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-29,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-30,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,LNK,ЛНК,Kyrgyzstan,discharge,2023-10-31,0.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-01,18.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-02,18.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-03,18.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-04,18.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-05,18.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-06,18.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-07,20.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-08,20.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-09,20.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-10,20.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-11,20.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-12,20.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-13,20.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-14,20.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-15,20.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-16,25.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-17,25.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-18,25.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-19,25.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-20,25.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-21,25.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-22,25.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-23,25.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-24,25.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-25,25.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-26,25.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-27,25.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-28,25.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-29,25.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-30,25.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,all,discharge,2023-10-31,25.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-01,15.5,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-02,15.5,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-03,15.5,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-04,15.5,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-05,15.5,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-06,15.5,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-07,18.4,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-08,19.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-09,19.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-10,19.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-11,19.17,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-12,19.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-13,19.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-14,19.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-15,19.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-16,24.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-17,24.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-18,24.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-19,24.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-20,24.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-21,24.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-22,24.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-23,24.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-24,24.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-25,24.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-26,24.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-27,24.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-28,24.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-29,24.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-30,24.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Uzbekistan,discharge,2023-10-31,24.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-01,2.5,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-02,2.5,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-03,2.5,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-04,2.5,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-05,2.5,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-06,2.5,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-07,1.6,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-08,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-09,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-10,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-11,0.83,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-12,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-13,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-14,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-15,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-16,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-17,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-18,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-19,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-20,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-21,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-22,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-23,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-24,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-25,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-26,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-27,1.0,октябрь 2023.xlsx
Toktogul–BahriTojik,BNK,Большой Наманганский канал,Kyrgyzstan,discharge,2023-10-28,1.0,октябрь 2023.xlsx
